,start,stop,label,duration,trial_num,open_latency,before_open,trial_start,lever_press,prox_to_trial_start,prox_to_lever_press,rms,zcr,centroid,bandwidth,flatness,rolloff,f0,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,25_kHz_call
212,370.884,370.9500000000001,USV_213,0.0660000000000309,1,78.21899999999997,False,192.321,270.54,178.56300000000002,100.34400000000004,0.0095091685652732,0.0160861545138888,14670.617650632934,16086.99399733965,0.0001217689843927,31256.944444444445,26962.50217688456,2.689737646010726,6.473895070227342,6.9057947580335615,18.325479944546764,11.564215087863127,17.198564740022036,56.66308369799417,0
213,370.9810000000001,370.995,USV_214,0.0139999999999531,1,78.21899999999997,False,192.321,270.54,178.66000000000005,100.44100000000007,0.0071537867188453,0.0338134765625,17437.301267834035,16808.71584138805,0.0001784680298126,30949.21875,21868.750550107383,3.4956601721739187,6.455595352532058,4.273445652957727,14.217747140772342,9.49761766931688,16.41391660146487,47.91634374470544,0
214,371.064,371.09,USV_215,0.0260000000000104,1,78.21899999999997,False,192.321,270.54,178.74300000000002,100.52400000000006,0.0080678462982177,0.0150146484375,15542.93192623085,17646.950297660896,0.0004690251532105,32242.1875,24859.970768755386,2.412553674830768,5.40012749654606,5.823530443614193,16.89443275168136,12.018647974044669,17.57616324574437,50.17729606729995,0
215,371.145,371.164,USV_216,0.0190000000000054,1,78.21899999999997,False,192.321,270.54,178.82400000000004,100.60500000000008,0.0091316821053624,0.0204345703125,16353.540823224874,16233.028874633275,0.0003430160151712,31003.125,25357.66541165171,1.6761307528903229,6.635059180356457,4.415162905993908,15.568390284874315,13.314623951634324,15.440584803536408,50.18193732071227,0
216,371.29,371.342,USV_217,0.0520000000000209,1,78.21899999999997,False,192.321,270.54,178.96900000000002,100.75000000000006,0.0092388847842812,0.0216952237215909,16360.42973572227,15009.55490128184,0.0001715833940093,30980.11363636364,21018.361920584,2.8000116853664605,5.922259083926536,5.789439771771236,14.306681521607834,12.689498514897428,17.337005729834495,58.26470909999753,0
217,372.3370000000001,372.414,USV_218,0.0769999999999981,1,78.21899999999997,False,192.321,270.54,180.01600000000005,101.79700000000008,0.008048172108829,0.021334740423387,15895.5900859276,15696.571679520088,0.0001410166137709,31696.572580645163,26846.4558362402,1.7277568425470633,6.417725120730203,6.888875638501876,17.608282096889486,12.554891682251146,16.29933119928897,58.97164078130649,0
218,372.447,372.4980000000001,USV_219,0.0510000000000445,1,78.21899999999997,False,192.321,270.54,180.126,101.90700000000004,0.0079856105148792,0.0159579190340909,17196.558546404525,16587.14126329784,0.0002011704651068,32339.48863636364,25786.406152763186,2.4656655389419644,5.5250678052143085,5.241605380614643,14.98401406429058,12.812070023749271,14.170922844814728,56.64507460229867,0
219,372.564,372.5750000000001,USV_220,0.0110000000000241,1,78.21899999999997,False,192.321,270.54,180.243,102.02400000000006,0.0047980896197259,0.0403180803571428,20792.095682514704,21007.51206671703,0.0014002217058111,36013.392857142855,22623.89958932689,1.8011890925256644,5.815123136417277,7.9862181438519775,12.475126430592724,9.627808351995908,15.500097049444204,43.19029113197399,0
220,372.734,372.86800000000005,USV_221,0.1340000000000145,1,78.21899999999997,False,192.321,270.54,180.41300000000004,102.19400000000007,0.0126435691490769,0.0302872567806603,14867.192738288168,13823.044275623077,0.0001026820100347,28839.622641509435,21233.119705463712,2.9191377387880766,4.899311927364996,7.153703921900024,18.07969966651627,9.701884311410126,16.675344732711814,63.42274036412866,0
221,372.92,372.939,USV_222,0.0190000000000054,1,78.21899999999997,False,192.321,270.54,180.599,102.38000000000004,0.0100633334368467,0.0075927734375,18308.79147160984,17617.7042144295,0.0004642514970218,32559.375,26624.30485040506,2.3663771774901963,5.030603994552156,3.810966999239123,11.44518992808429,10.818486886720684,15.534418446543487,50.87424889915277,0
